Tool,ID,Page,Label,F1,SpatialDist
PdfAct,211.tar_1709.07073.gz_DolgopolikMV_Unified_Exactness_I_black.pdf,26,reference,0.00676923076923077,0.19654679994807225
PdfAct,201.tar_1709.03485.gz_NiftyNet_2017_black.pdf,22,reference,0.0,0.0
PdfAct,211.tar_1709.07260.gz_minirev_black.pdf,15,reference,0.034139402560455195,0.4549455640491082
PdfAct,203.tar_1709.04095.gz_paper_black.pdf,4,reference,0.006589785831960461,0.9923591212989494
PdfAct,199.tar_1709.02436.gz_aa31128-17_abridged_black.pdf,17,reference,0.0,0.0
PdfAct,201.tar_1709.03496.gz_main_black.pdf,1,reference,0.4946236559139785,0.9449760765550239
PdfAct,194.tar_1709.00377.gz_LayeredQKD_M13_black.pdf,9,reference,0.0,0.0
PdfAct,203.tar_1709.04057.gz_main_black.pdf,8,reference,0.0,0.0
PdfAct,200.tar_1709.02875.gz_main_black.pdf,16,reference,0.01743652493117161,0.057431066067137666
PdfAct,203.tar_1709.04008.gz_Normal_TTO_black.pdf,7,reference,0.0,0.0
